item_id,cefr_level,kind,section,concept_group,concept
pcic-01663,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],plano
pcic-01664,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],publicidad
pcic-01665,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],de ida
pcic-01666,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],vuelta
pcic-01667,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],oficina de información
pcic-01668,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],a Madrid
pcic-01669,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],a la playa
pcic-01670,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],a la montaña
pcic-01671,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],al campo
pcic-01672,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],ir a la playa
pcic-01673,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],ir a la montaña
pcic-01674,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],hacer las maletas
pcic-01675,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],un plano
pcic-01676,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],un mapa
pcic-01677,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],tener un seguro de viaje
pcic-01678,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],de tren
pcic-01679,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],de avión
pcic-01680,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],de autobús
pcic-01681,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],guía turístico
pcic-01682,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],vuelo
pcic-01683,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],excursión
pcic-01684,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],de viaje
pcic-01685,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],de vacaciones
pcic-01686,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],en avión
pcic-01687,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],en barco
pcic-01688,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],en tren
pcic-01689,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],en coche
pcic-01690,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],en autobús
pcic-01691,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],gafas
pcic-01692,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],bañarse
pcic-01693,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],mochila
pcic-01694,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],abrigo
pcic-01695,A2,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],gorro
pcic-01696,A1,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],hotel
pcic-01697,A1,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],campin
pcic-01698,A1,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],doble
pcic-01699,A1,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],individual
pcic-01700,A1,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],con ~ baño
pcic-01701,A2,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],pensión completa
pcic-01702,A2,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],media pensión
pcic-01703,A2,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],desayuno
pcic-01704,A2,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],reservar
pcic-01705,A2,vocab,nociones_especificas,14.2. Alojamiento [ v. Saberes y comportamientos socioculturales 1.13.2. ],hacer una reserva
pcic-01706,A1,vocab,nociones_especificas,14.3. Sistema de transporte,carretera
pcic-01707,A1,vocab,nociones_especificas,14.3. Sistema de transporte,de tren
pcic-01708,A1,vocab,nociones_especificas,14.3. Sistema de transporte,de metro
pcic-01709,A1,vocab,nociones_especificas,14.3. Sistema de transporte,de autobús
pcic-01710,A1,vocab,nociones_especificas,14.3. Sistema de transporte,de taxi
pcic-01711,A1,vocab,nociones_especificas,14.3. Sistema de transporte,andando
pcic-01712,A1,vocab,nociones_especificas,14.3. Sistema de transporte,en coche
pcic-01713,A1,vocab,nociones_especificas,14.3. Sistema de transporte,en taxi
pcic-01714,A1,vocab,nociones_especificas,14.3. Sistema de transporte,en tren
pcic-01715,A1,vocab,nociones_especificas,14.3. Sistema de transporte,en metro
pcic-01716,A1,vocab,nociones_especificas,14.3. Sistema de transporte,en autobús
pcic-01717,A1,vocab,nociones_especificas,14.3. Sistema de transporte,en avión
pcic-01718,A1,vocab,nociones_especificas,14.3. Sistema de transporte,en barco
pcic-01719,A1,vocab,nociones_especificas,14.3. Sistema de transporte,coche
pcic-01720,A1,vocab,nociones_especificas,14.3. Sistema de transporte,metro
pcic-01721,A1,vocab,nociones_especificas,14.3. Sistema de transporte,tren
pcic-01722,A1,vocab,nociones_especificas,14.3. Sistema de transporte,autobús
pcic-01723,A1,vocab,nociones_especificas,14.3. Sistema de transporte,taxi
pcic-01724,A1,vocab,nociones_especificas,14.3. Sistema de transporte,conductor
pcic-01725,A1,vocab,nociones_especificas,14.3. Sistema de transporte,aparcamiento
pcic-01726,A1,vocab,nociones_especificas,14.3. Sistema de transporte,de autobuses
pcic-01727,A1,vocab,nociones_especificas,14.3. Sistema de transporte,puerto
pcic-01728,A1,vocab,nociones_especificas,14.3. Sistema de transporte,avión
pcic-01729,A1,vocab,nociones_especificas,14.3. Sistema de transporte,aeropuerto
pcic-01730,A1,vocab,nociones_especificas,14.3. Sistema de transporte,carné de conducir
pcic-01731,A2,vocab,nociones_especificas,14.3. Sistema de transporte,carretera
pcic-01732,A2,vocab,nociones_especificas,14.3. Sistema de transporte,calle
pcic-01733,A2,vocab,nociones_especificas,14.3. Sistema de transporte,boca de metro
pcic-01734,A2,vocab,nociones_especificas,14.3. Sistema de transporte,un plano de metro
pcic-01735,A2,vocab,nociones_especificas,14.3. Sistema de transporte,ciclista
pcic-01736,A2,vocab,nociones_especificas,14.3. Sistema de transporte,un taxi
pcic-01737,A2,vocab,nociones_especificas,14.3. Sistema de transporte,el metro
pcic-01738,A2,vocab,nociones_especificas,14.3. Sistema de transporte,el tren
pcic-01739,A2,vocab,nociones_especificas,14.3. Sistema de transporte,en bicicleta
pcic-01740,A2,vocab,nociones_especificas,14.3. Sistema de transporte,en moto
pcic-01741,A2,vocab,nociones_especificas,14.3. Sistema de transporte,coger un barco
pcic-01742,A2,vocab,nociones_especificas,14.3. Sistema de transporte,piloto
pcic-01743,A2,vocab,nociones_especificas,14.3. Sistema de transporte,azafata
pcic-01744,A2,vocab,nociones_especificas,14.3. Sistema de transporte,viajar en avión
pcic-01745,A2,vocab,nociones_especificas,14.3. Sistema de transporte,el avión
pcic-01746,A2,vocab,nociones_especificas,14.3. Sistema de transporte,rueda
pcic-01747,A2,vocab,nociones_especificas,14.3. Sistema de transporte,mecánico
pcic-01748,A2,vocab,nociones_especificas,14.3. Sistema de transporte,lavar el coche
pcic-01749,A1,vocab,nociones_especificas,15.1. Finanzas y bolsa,caro
pcic-01750,A1,vocab,nociones_especificas,15.1. Finanzas y bolsa,barato
pcic-01751,A2,vocab,nociones_especificas,15.1. Finanzas y bolsa,cheque
pcic-01752,A2,vocab,nociones_especificas,15.1. Finanzas y bolsa,pobre
pcic-01753,A2,vocab,nociones_especificas,15.3. Comercio,anuncio
pcic-01754,A2,vocab,nociones_especificas,15.4. Entidades y empresas,presidente
pcic-01755,A2,vocab,nociones_especificas,15.4. Entidades y empresas,empleado
pcic-01756,A2,vocab,nociones_especificas,15.5. Industria y energía,agricultor
pcic-01757,A2,vocab,nociones_especificas,15.5. Industria y energía,vaca
pcic-01758,A2,vocab,nociones_especificas,16.1. Cuestiones generales,ciencia
pcic-01759,A2,vocab,nociones_especificas,16.1. Cuestiones generales,tecnología
pcic-01760,A2,vocab,nociones_especificas,16.1. Cuestiones generales,científico
pcic-01761,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],portátil
pcic-01762,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],PC
pcic-01763,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],informática
pcic-01764,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],informático
pcic-01765,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],CD-ROM
pcic-01766,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],DVD
pcic-01767,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],navegar por Internet
pcic-01768,A2,vocab,nociones_especificas,16.4. Informática y nuevas tecnologías [ v. Nociones específicas 9.6. ],chatear
pcic-01769,A2,vocab,nociones_especificas,17.1. Sociedad,educación
pcic-01770,A1,vocab,nociones_especificas,17.2. Política y gobierno,capital
pcic-01771,A1,vocab,nociones_especificas,17.2. Política y gobierno,presidente
pcic-01772,A1,vocab,nociones_especificas,17.2. Política y gobierno,rey
pcic-01773,A1,vocab,nociones_especificas,17.2. Política y gobierno,reina
pcic-01774,A2,vocab,nociones_especificas,17.2. Política y gobierno,gobierno
pcic-01775,A2,vocab,nociones_especificas,17.2. Política y gobierno,política
pcic-01776,A2,vocab,nociones_especificas,17.2. Política y gobierno,partido político
pcic-01777,A2,vocab,nociones_especificas,17.2. Política y gobierno,ministro
pcic-01778,A2,vocab,nociones_especificas,17.2. Política y gobierno,príncipe
pcic-01779,A2,vocab,nociones_especificas,17.2. Política y gobierno,princesa
pcic-01780,A2,vocab,nociones_especificas,17.2. Política y gobierno,Ayuntamiento
pcic-01781,A2,vocab,nociones_especificas,"17.3. Ley y justicia [ v. Referentes culturales 1.3.2. , Saberes y comportamientos socioculturales 1.16. ]",juez
pcic-01782,A2,vocab,nociones_especificas,17.4. Ejército [ v. Referentes culturales 1.3.1. ],ejército
pcic-01783,A2,vocab,nociones_especificas,17.4. Ejército [ v. Referentes culturales 1.3.1. ],guerra
pcic-01784,A2,vocab,nociones_especificas,17.4. Ejército [ v. Referentes culturales 1.3.1. ],paz
pcic-01785,A1,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",cine
pcic-01786,A1,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",teatro
pcic-01787,A1,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",foto
pcic-01788,A1,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",museo
pcic-01789,A1,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",exposición
pcic-01790,A1,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",interesante
pcic-01791,A1,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",bonito
pcic-01792,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",arte
pcic-01793,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",artista
pcic-01794,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",fotografía
pcic-01795,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",literatura
pcic-01796,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",monumento
pcic-01797,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",estatua
pcic-01798,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",novela
pcic-01799,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",poesía
pcic-01800,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",obra de teatro
pcic-01801,A2,vocab,nociones_especificas,"18.1. Disciplinas y cualidades artísticas [ v. Referentes culturales 3. , Nociones específicas 8.1. , 8.2. ]",cuadro
pcic-01802,A1,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",cantante
pcic-01803,A1,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",escuchar música
pcic-01804,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",músico
pcic-01805,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",canción
pcic-01806,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",guitarra
pcic-01807,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",piano
pcic-01808,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",violín
pcic-01809,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",flamenco
pcic-01810,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",ópera
pcic-01811,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",rock
pcic-01812,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",pop
pcic-01813,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",jazz
pcic-01814,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",tango
pcic-01815,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",musical
pcic-01816,A2,vocab,nociones_especificas,"18.2. Música y danza [ v. Referentes culturales 3.2. , 3.3.3. , Nociones específicas 8.1. , 8.2. ]",clásica
